step,train_loss,lr,grad_norm,tok_per_sec,val_loss
1589,3.712163,4.860465e-04,0.2272,75931.44,
1590,3.690418,4.858949e-04,0.2540,75931.64,
1591,3.714634,4.857433e-04,0.2444,75937.57,
1592,3.711520,4.855915e-04,0.2373,75933.75,
1593,3.672635,4.854397e-04,0.2339,75930.18,
1594,3.719338,4.852879e-04,0.2295,75930.59,
1595,3.662035,4.851359e-04,0.2309,75925.44,
1596,3.739171,4.849839e-04,0.2164,75936.82,
1597,3.681147,4.848318e-04,0.2186,75934.58,
1598,3.704340,4.846797e-04,0.2409,75932.80,
1599,3.662498,4.845274e-04,0.2318,75932.51,
1600,3.691567,4.843751e-04,0.2191,75925.34,
1601,3.796860,4.842228e-04,0.2828,75935.29,
1602,3.684462,4.840703e-04,0.2249,75924.13,
1603,3.704288,4.839178e-04,0.2259,75926.71,
1604,3.700501,4.837652e-04,0.2048,75929.27,
1605,3.672201,4.836125e-04,0.2314,75928.66,
1606,3.662473,4.834598e-04,0.2142,75930.19,
1607,3.656305,4.833069e-04,0.2190,75934.74,
1608,3.624102,4.831541e-04,0.2115,75935.71,
1609,3.689837,4.830011e-04,0.2235,75934.72,
1610,3.617113,4.828481e-04,0.2255,75932.85,
1611,3.744988,4.826950e-04,0.2468,75929.18,
1612,3.617735,4.825418e-04,0.2635,75930.37,
1613,3.631221,4.823885e-04,0.2346,75926.19,
1614,3.660306,4.822352e-04,0.2225,75911.75,
1615,3.627571,4.820818e-04,0.2182,75928.19,
1616,3.635177,4.819283e-04,0.2161,75935.23,
1617,3.551456,4.817748e-04,0.2241,75931.51,
1618,3.532802,4.816212e-04,0.2151,75933.29,
1619,3.563383,4.814675e-04,0.2202,75944.11,
1620,3.507609,4.813138e-04,0.2239,75927.16,
1621,3.598020,4.811599e-04,0.2077,75927.37,
1622,3.536604,4.810060e-04,0.2107,75932.81,
1623,3.534376,4.808521e-04,0.2382,75932.55,
1624,3.569625,4.806980e-04,0.2510,75934.30,
1625,3.555174,4.805439e-04,0.2322,75939.65,
1626,3.555211,4.803897e-04,0.2366,75933.08,
1627,3.466516,4.802355e-04,0.2454,75931.53,
1628,3.672433,4.800812e-04,0.2577,75933.53,
1629,3.733198,4.799268e-04,0.2389,75927.53,
1630,3.731967,4.797723e-04,0.2727,75933.27,
1631,3.717266,4.796178e-04,0.2457,75933.91,
1632,3.766973,4.794631e-04,0.2567,75936.02,
1633,3.725875,4.793085e-04,0.2509,75939.78,
1634,3.756482,4.791537e-04,0.2765,75935.86,
1635,3.687949,4.789989e-04,0.2542,75937.00,
1636,3.723090,4.788440e-04,0.2413,75934.70,
1637,3.673468,4.786890e-04,0.2342,75939.38,
1638,3.746986,4.785340e-04,0.2387,75934.72,
1639,3.718656,4.783789e-04,0.2275,75929.01,
1640,3.681466,4.782237e-04,0.2227,75936.76,
1641,3.624230,4.780685e-04,0.2247,75936.76,
1642,3.633922,4.779132e-04,0.2081,75934.23,
1643,3.660609,4.777578e-04,0.2302,75926.92,
1644,3.679931,4.776024e-04,0.2234,75935.39,
1645,3.703317,4.774468e-04,0.2128,75930.92,
1646,3.639028,4.772912e-04,0.2203,75927.47,
1647,3.656562,4.771356e-04,0.2154,75931.21,
1648,3.670698,4.769799e-04,0.2104,75931.09,
1649,3.606754,4.768241e-04,0.2525,75928.86,
1650,3.682782,4.766682e-04,0.2150,75927.25,
1651,3.683215,4.765122e-04,0.2168,75931.40,
1652,3.644601,4.763562e-04,0.2192,75940.89,
1653,3.635701,4.762002e-04,0.2183,75931.98,
1654,3.615278,4.760440e-04,0.2244,75920.79,
1655,3.626944,4.758878e-04,0.2371,75929.92,
1656,3.658973,4.757315e-04,0.2272,75927.17,
1657,3.621206,4.755752e-04,0.2113,75936.67,
1658,3.591085,4.754187e-04,0.2130,75922.04,
1659,3.613355,4.752623e-04,0.2128,75938.38,
1660,3.584412,4.751057e-04,0.2191,75929.90,
1661,3.704404,4.749491e-04,0.2220,75926.97,
1662,3.580262,4.747924e-04,0.2180,75930.94,
1663,3.525207,4.746356e-04,0.3443,75917.77,
1664,3.558534,4.744788e-04,0.2583,75921.14,
1665,3.606362,4.743219e-04,0.2669,75938.00,
1666,3.545370,4.741649e-04,0.2109,75934.20,
1667,3.520437,4.740079e-04,0.2465,75932.25,
1668,3.616047,4.738508e-04,0.2519,75939.26,
1669,3.532377,4.736936e-04,0.2459,75927.85,
1670,3.656047,4.735363e-04,0.2695,75930.04,
1671,3.584125,4.733790e-04,0.2466,75936.31,
1672,3.554261,4.732216e-04,0.2305,75928.15,
1673,3.584208,4.730642e-04,0.2351,75931.50,
1674,3.491261,4.729067e-04,0.2249,75936.10,
1675,3.541340,4.727491e-04,0.2249,75929.69,
1676,3.677356,4.725915e-04,0.2367,75925.70,
1677,3.708744,4.724337e-04,0.2661,75938.30,
1678,3.699479,4.722760e-04,0.2352,75924.91,
1679,3.703158,4.721181e-04,0.2253,75930.96,
1680,3.735905,4.719602e-04,0.2286,75937.97,
1681,3.687158,4.718022e-04,0.2383,75930.11,
1682,3.713206,4.716442e-04,0.2151,75938.90,
1683,3.721773,4.714860e-04,0.2345,75929.70,
1684,3.672479,4.713278e-04,0.2429,75930.96,
1685,3.669290,4.711696e-04,0.2187,75935.32,
1686,3.648680,4.710113e-04,0.2388,75925.11,
1687,3.673760,4.708529e-04,0.2404,75934.03,
1688,3.696810,4.706944e-04,0.2140,75932.98,
1689,3.730511,4.705359e-04,0.2676,75930.42,
1690,3.668536,4.703773e-04,0.2282,75929.16,
1691,3.669422,4.702187e-04,0.2214,75929.30,
1692,3.750463,4.700600e-04,0.2567,75935.62,
1693,3.712721,4.699012e-04,0.2282,75929.58,
1694,3.686240,4.697423e-04,0.2313,75926.96,
1695,3.683118,4.695834e-04,0.2294,75930.36,
1696,3.680170,4.694244e-04,0.2284,75931.15,
1697,3.661191,4.692654e-04,0.2261,75926.04,
1698,3.669344,4.691063e-04,0.2150,75929.41,
1699,3.657434,4.689471e-04,0.2468,75929.45,
1700,3.630341,4.687878e-04,0.2235,75933.88,
1701,3.603788,4.686285e-04,0.2315,75927.42,
1702,3.619383,4.684691e-04,0.2434,75934.82,
1703,3.644145,4.683097e-04,0.2424,75929.82,
1704,3.589953,4.681502e-04,0.2326,75935.24,
1705,3.660857,4.679906e-04,0.2346,75928.59,
1706,3.586953,4.678310e-04,0.2227,75928.14,
1707,3.662392,4.676713e-04,0.2327,75924.67,
1708,3.578643,4.675115e-04,0.2379,75929.28,
1709,3.585496,4.673517e-04,0.2040,75926.15,
1710,3.650173,4.671918e-04,0.2255,75933.55,
1711,3.555709,4.670318e-04,0.2144,75938.55,
1712,3.592102,4.668718e-04,0.2390,75926.34,
1713,3.495720,4.667117e-04,0.2052,75932.34,
1714,3.486478,4.665515e-04,0.2300,75931.24,
1715,3.538676,4.663913e-04,0.2212,75933.30,
1716,3.494612,4.662310e-04,0.2165,75927.31,
1717,3.549734,4.660707e-04,0.2280,74343.73,
1718,3.525428,4.659102e-04,0.2048,75927.06,
1719,3.502591,4.657498e-04,0.2361,75935.56,
1720,3.522709,4.655892e-04,0.2121,75938.67,
1721,3.536138,4.654286e-04,0.2167,75934.82,
1722,3.565171,4.652679e-04,0.2251,75934.60,
1723,3.720028,4.651072e-04,0.2342,75941.42,
1724,3.734361,4.649464e-04,0.2438,75933.21,
1725,3.712887,4.647855e-04,0.2360,75929.70,
1726,3.683181,4.646246e-04,0.2449,75941.87,
1727,3.713154,4.644636e-04,0.2411,75931.33,
1728,3.656289,4.643025e-04,0.2275,75932.48,
1729,3.682924,4.641414e-04,0.2139,75934.76,
1730,3.648362,4.639802e-04,0.2111,75928.79,
1731,3.700329,4.638190e-04,0.2205,75931.90,
1732,3.674188,4.636577e-04,0.2117,75937.08,
1733,3.694202,4.634963e-04,0.2099,75928.12,
1734,3.636217,4.633349e-04,0.2095,75940.89,
1735,3.668312,4.631734e-04,0.2055,75939.83,
1736,3.663521,4.630118e-04,0.2026,75940.82,
1737,3.665641,4.628502e-04,0.2558,75940.12,
1738,3.652494,4.626885e-04,0.3506,75930.72,
1739,3.705392,4.625268e-04,0.3070,75937.27,
1740,3.621326,4.623649e-04,0.2306,75943.31,
1741,3.611815,4.622031e-04,0.2541,75932.33,
1742,3.677709,4.620411e-04,0.2334,75933.33,
1743,3.636360,4.618791e-04,0.2304,75941.03,
1744,3.617793,4.617171e-04,0.2188,75933.75,
1745,3.672945,4.615549e-04,0.2321,75930.59,
1746,3.612873,4.613928e-04,0.2374,75929.19,
1747,3.621359,4.612305e-04,0.2326,75937.91,
1748,3.605682,4.610682e-04,0.2255,75942.53,
1749,3.579858,4.609058e-04,0.2166,75930.43,
1750,3.614936,4.607434e-04,0.2207,75929.02,3.6227
1751,3.610213,4.605809e-04,0.2022,62431.65,
1752,3.606916,4.604183e-04,0.2144,75937.29,
1753,3.609028,4.602557e-04,0.2089,75934.68,
1754,3.638483,4.600930e-04,0.2109,75941.89,
1755,3.647271,4.599303e-04,0.2197,75939.46,
1756,3.606916,4.597675e-04,0.2124,75933.06,
1757,3.521780,4.596046e-04,0.2054,75936.60,
1758,3.509492,4.594417e-04,0.2090,75937.91,
1759,3.542232,4.592787e-04,0.2121,75934.03,
1760,3.517600,4.591156e-04,0.2171,75935.90,
1761,3.478771,4.589525e-04,0.2107,75937.80,
1762,3.496274,4.587893e-04,0.2346,75935.78,
1763,3.517106,4.586261e-04,0.2177,75938.59,
1764,3.490098,4.584628e-04,0.2205,75936.59,
1765,3.522476,4.582995e-04,0.2134,75939.71,
1766,3.551205,4.581360e-04,0.1963,75932.02,
1767,3.479803,4.579726e-04,0.2145,75936.65,
1768,3.617854,4.578090e-04,0.2137,75934.97,
1769,3.691479,4.576454e-04,0.2161,75934.87,
1770,3.675719,4.574818e-04,0.2076,75940.89,
1771,3.611375,4.573181e-04,0.1936,75933.16,
1772,3.645500,4.571543e-04,0.2207,75934.47,
1773,3.645417,4.569904e-04,0.2128,75936.68,
1774,3.663217,4.568265e-04,0.2187,75932.96,
1775,3.604496,4.566626e-04,0.2338,75935.72,
1776,3.646384,4.564986e-04,0.2317,75928.01,
1777,3.701454,4.563345e-04,0.2451,75930.82,
1778,3.659111,4.561703e-04,0.2486,75938.21,
1779,3.615085,4.560061e-04,0.2179,75936.94,
1780,3.710543,4.558419e-04,0.3019,75937.57,
1781,3.633975,4.556776e-04,0.3156,75930.75,
1782,3.653708,4.555132e-04,0.2590,75937.30,
1783,3.659040,4.553488e-04,0.2358,75939.81,
1784,3.649715,4.551843e-04,0.2527,75928.84,
1785,3.682869,4.550197e-04,0.2344,75930.98,
1786,3.645504,4.548551e-04,0.2157,75932.53,
1787,3.629985,4.546904e-04,0.2209,75943.16,
1788,3.658711,4.545257e-04,0.2134,75934.56,
1789,3.612868,4.543609e-04,0.2620,75934.95,
1790,3.625597,4.541961e-04,0.2112,75939.45,
1791,3.611005,4.540311e-04,0.2233,75934.92,
1792,3.617814,4.538662e-04,0.2257,75935.13,
1793,3.528049,4.537012e-04,0.2177,75928.97,
1794,3.576964,4.535361e-04,0.1963,75939.60,
1795,3.598350,4.533709e-04,0.2041,75936.76,
1796,3.613587,4.532057e-04,0.2214,75937.63,
1797,3.618812,4.530405e-04,0.2382,75934.53,
1798,3.586114,4.528752e-04,0.2067,75938.52,
1799,3.572699,4.527098e-04,0.2112,75931.06,
1800,3.540377,4.525443e-04,0.2308,75932.58,
1801,3.588171,4.523789e-04,0.2096,75939.37,
1802,3.523977,4.522133e-04,0.1992,75936.49,
1803,3.533438,4.520477e-04,0.2308,75935.80,
1804,3.527137,4.518820e-04,0.2074,75932.64,
1805,3.461240,4.517163e-04,0.2255,75933.17,
1806,3.524949,4.515505e-04,0.2290,75933.25,
1807,3.553453,4.513847e-04,0.2161,75934.85,
1808,3.461373,4.512188e-04,0.2310,75936.65,
1809,3.542901,4.510528e-04,0.2147,75935.24,
1810,3.539184,4.508868e-04,0.2108,75933.90,
1811,3.509127,4.507208e-04,0.2127,75929.34,
1812,3.549144,4.505546e-04,0.2220,75938.08,
1813,3.425859,4.503885e-04,0.2258,75936.78,
1814,3.576636,4.502222e-04,0.1991,75935.79,
1815,3.597485,4.500559e-04,0.2199,75937.45,
1816,3.707048,4.498896e-04,0.2131,75936.99,
1817,3.588627,4.497232e-04,0.2230,75936.51,
1818,3.640450,4.495567e-04,0.2135,75933.72,
1819,3.694700,4.493902e-04,0.2184,75934.87,
1820,3.651315,4.492236e-04,0.2215,75935.51,
1821,3.671814,4.490570e-04,0.2137,75931.82,
1822,3.634127,4.488903e-04,0.2165,75936.58,
1823,3.686528,4.487235e-04,0.2219,75935.46,
1824,3.630530,4.485567e-04,0.2419,75934.96,
1825,3.592354,4.483899e-04,0.2199,75936.99,
1826,3.673169,4.482230e-04,0.2211,75939.52,
1827,3.675976,4.480560e-04,0.2307,75932.10,
1828,3.631943,4.478890e-04,0.2135,75936.87,
1829,3.647252,4.477219e-04,0.2294,75924.00,
1830,3.684435,4.475547e-04,0.2264,75929.38,
1831,3.605404,4.473876e-04,0.2374,75938.45,
1832,3.683703,4.472203e-04,0.2109,75933.73,
1833,3.625038,4.470530e-04,0.2421,75940.20,
1834,3.664148,4.468856e-04,0.2290,75940.39,
1835,3.695992,4.467182e-04,0.2419,75936.47,
1836,3.713121,4.465508e-04,0.2354,75934.34,
1837,3.657856,4.463832e-04,0.2467,75927.79,
1838,3.603076,4.462156e-04,0.2209,75933.36,
1839,3.590198,4.460480e-04,0.2180,75940.25,
1840,3.560639,4.458803e-04,0.2270,75942.49,
1841,3.587586,4.457126e-04,0.2507,75934.77,
1842,3.604090,4.455448e-04,0.2611,75930.31,
1843,3.603908,4.453769e-04,0.2196,75933.87,
1844,3.578876,4.452090e-04,0.2330,75938.50,
1845,3.653655,4.450411e-04,0.2315,75932.77,
1846,3.621202,4.448730e-04,0.2091,75932.98,
1847,3.592464,4.447050e-04,0.2160,75936.81,
1848,3.582355,4.445368e-04,0.2006,75934.16,
1849,3.506212,4.443687e-04,0.2038,75940.56,
1850,3.460240,4.442004e-04,0.2134,75937.78,
1851,3.493457,4.440321e-04,0.2074,75935.18,
1852,3.507414,4.438638e-04,0.2114,75938.67,
1853,3.457631,4.436954e-04,0.2177,75935.32,
1854,3.464460,4.435269e-04,0.2335,75932.76,
1855,3.513382,4.433584e-04,0.2002,75936.36,
1856,3.563773,4.431899e-04,0.2386,75939.75,
1857,3.451642,4.430213e-04,0.2342,75931.22,
1858,3.454789,4.428526e-04,0.2204,75931.23,
1859,3.492972,4.426839e-04,0.2152,75946.36,
1860,3.600312,4.425151e-04,0.2134,75932.44,
1861,3.597499,4.423463e-04,0.2118,75936.06,
1862,3.612963,4.421774e-04,0.2096,75929.53,
1863,3.634169,4.420085e-04,0.2102,75934.09,
1864,3.627053,4.418395e-04,0.2166,75937.78,
1865,3.646132,4.416705e-04,0.2031,75932.46,
1866,3.639351,4.415014e-04,0.2050,75932.96,
1867,3.668060,4.413322e-04,0.2066,75936.77,
1868,3.600000,4.411630e-04,0.2225,75930.01,
1869,3.702514,4.409938e-04,0.2093,75932.27,
1870,3.654155,4.408245e-04,0.2198,75938.39,
1871,3.661513,4.406551e-04,0.2246,75933.09,
1872,3.675664,4.404857e-04,0.2169,75933.18,
1873,3.663454,4.403163e-04,0.2111,75929.73,
1874,3.656761,4.401468e-04,0.2155,75929.06,
1875,3.603514,4.399772e-04,0.2122,75936.00,
1876,3.666319,4.398076e-04,0.2347,75936.89,
1877,3.690829,4.396379e-04,0.2396,75932.82,
1878,3.613127,4.394682e-04,0.2177,75933.96,
1879,3.689936,4.392984e-04,0.2337,75933.75,
1880,3.644491,4.391286e-04,0.2196,75921.79,
1881,3.592523,4.389587e-04,0.2312,75936.61,
1882,3.644787,4.387888e-04,0.2248,75940.15,
1883,3.672749,4.386188e-04,0.2576,75933.46,
1884,3.588048,4.384488e-04,0.2710,75936.20,
1885,3.579804,4.382787e-04,0.2798,75935.47,
1886,3.659572,4.381086e-04,0.2924,75934.76,
1887,3.616920,4.379384e-04,0.2614,75938.42,
1888,3.610206,4.377682e-04,0.2324,75933.41,
1889,3.544437,4.375979e-04,0.2634,75933.25,
1890,3.546056,4.374276e-04,0.2493,75930.29,
1891,3.567585,4.372572e-04,0.2151,75946.07,
1892,3.555831,4.370868e-04,0.2644,75931.83,
1893,3.713255,4.369163e-04,0.2382,75933.30,
1894,3.566909,4.367457e-04,0.2587,75937.89,
1895,3.597630,4.365752e-04,0.2291,75929.63,
1896,3.522149,4.364045e-04,0.2429,75932.98,
1897,3.522519,4.362338e-04,0.2305,75940.35,
1898,3.649766,4.360631e-04,0.2476,75927.34,
1899,3.520544,4.358923e-04,0.2252,75928.37,
1900,3.442645,4.357215e-04,0.2360,75940.40,
1901,3.497797,4.355506e-04,0.2232,75933.57,
1902,3.503147,4.353796e-04,0.2056,75938.35,
1903,3.478966,4.352087e-04,0.2244,75941.90,
1904,3.489552,4.350376e-04,0.2137,75933.14,
1905,3.481937,4.348665e-04,0.2061,75938.37,
1906,3.452892,4.346954e-04,0.1982,75933.25,
1907,3.576707,4.345242e-04,0.2099,75932.19,
1908,3.651264,4.343530e-04,0.2102,74323.09,
1909,3.623441,4.341817e-04,0.2198,75930.94,
1910,3.604901,4.340104e-04,0.2178,75920.18,
1911,3.673544,4.338390e-04,0.2163,75922.21,
1912,3.642717,4.336675e-04,0.2398,75933.10,
1913,3.701462,4.334961e-04,0.2554,75927.19,
1914,3.646636,4.333245e-04,0.2570,75932.77,
1915,3.630364,4.331529e-04,0.2188,75925.85,
1916,3.620662,4.329813e-04,0.2551,75921.16,
1917,3.619130,4.328096e-04,0.2369,75932.05,
1918,3.628842,4.326379e-04,0.2354,75917.14,
1919,3.583674,4.324661e-04,0.2644,75930.45,
1920,3.575366,4.322943e-04,0.2375,75927.62,
1921,3.653240,4.321225e-04,0.2435,75933.28,
1922,3.643932,4.319505e-04,0.2350,75925.79,
1923,3.643114,4.317786e-04,0.2407,75929.02,
1924,3.630500,4.316065e-04,0.2573,75907.34,
1925,3.650905,4.314345e-04,0.2365,75915.66,
1926,3.635342,4.312624e-04,0.2180,75911.51,
1927,3.552139,4.310902e-04,0.2273,75912.10,
1928,3.657781,4.309180e-04,0.2166,75912.30,
1929,3.614976,4.307458e-04,0.2195,75915.90,
1930,3.584751,4.305734e-04,0.2091,75912.20,
1931,3.554244,4.304011e-04,0.2218,75912.50,
1932,3.596690,4.302287e-04,0.2252,75914.43,
1933,3.584290,4.300563e-04,0.2339,75916.30,
1934,3.605599,4.298838e-04,0.2279,75908.69,
1935,3.602722,4.297112e-04,0.2231,75910.39,
1936,3.569921,4.295386e-04,0.2317,75913.65,
1937,3.601796,4.293660e-04,0.2108,75916.15,
1938,3.591151,4.291933e-04,0.2288,75914.32,
1939,3.614727,4.290206e-04,0.2143,75912.97,
1940,3.584572,4.288478e-04,0.2229,75912.70,
1941,3.571978,4.286750e-04,0.2070,75906.08,
1942,3.539458,4.285021e-04,0.2111,75917.03,
1943,3.508099,4.283292e-04,0.2027,75908.71,
1944,3.472878,4.281563e-04,0.2071,75912.28,
1945,3.480296,4.279832e-04,0.2089,75911.98,
1946,3.507968,4.278102e-04,0.2043,75910.05,
1947,3.471440,4.276371e-04,0.2150,75911.52,
1948,3.499263,4.274639e-04,0.2101,75914.77,
1949,3.480056,4.272908e-04,0.2052,75915.53,
1950,3.490034,4.271175e-04,0.2065,75908.34,
1951,3.473991,4.269442e-04,0.2017,75911.40,
1952,3.441946,4.267709e-04,0.2099,75915.46,
1953,3.424072,4.265975e-04,0.1994,75915.58,
1954,3.466441,4.264241e-04,0.2226,75910.77,
1955,3.635440,4.262506e-04,0.2097,75906.94,
1956,3.682359,4.260771e-04,0.2215,75925.36,
1957,3.602584,4.259036e-04,0.2070,75926.43,
1958,3.611105,4.257300e-04,0.1982,75918.05,
1959,3.645398,4.255563e-04,0.2180,75931.42,
1960,3.654736,4.253826e-04,0.2113,75928.37,
1961,3.586605,4.252089e-04,0.2058,75924.89,
1962,3.605279,4.250351e-04,0.2118,75924.78,
1963,3.636329,4.248613e-04,0.2069,75927.95,
1964,3.688037,4.246874e-04,0.2453,75927.42,
1965,3.664751,4.245135e-04,0.2254,75903.60,
1966,3.662516,4.243395e-04,0.2146,75908.88,
1967,3.592134,4.241655e-04,0.2334,75904.96,
1968,3.588876,4.239915e-04,0.2222,75933.77,
1969,3.630883,4.238174e-04,0.2212,75912.03,
1970,3.669443,4.236432e-04,0.2152,75911.75,
1971,3.689163,4.234690e-04,0.2190,75915.44,
1972,3.596891,4.232948e-04,0.2156,75906.13,
1973,3.646818,4.231205e-04,0.2162,75905.77,
1974,3.614999,4.229462e-04,0.2044,75903.93,
1975,3.611024,4.227718e-04,0.2180,75912.02,
1976,3.598635,4.225974e-04,0.2129,75914.08,
1977,3.650691,4.224230e-04,0.2271,75918.31,
1978,3.565969,4.222485e-04,0.2108,75910.25,
1979,3.607572,4.220740e-04,0.2415,75913.42,
1980,3.619287,4.218994e-04,0.2221,75911.18,
1981,3.576102,4.217248e-04,0.2258,75907.60,
1982,3.548127,4.215501e-04,0.2078,75920.54,
1983,3.503329,4.213754e-04,0.1959,75908.09,
1984,3.576126,4.212006e-04,0.2184,75913.04,
1985,3.550721,4.210258e-04,0.2047,75919.69,
1986,3.584964,4.208510e-04,0.2105,75905.28,
1987,3.578131,4.206761e-04,0.2115,75910.71,
1988,3.571723,4.205012e-04,0.2195,75918.76,
1989,3.458227,4.203262e-04,0.2020,75913.50,
1990,3.440832,4.201512e-04,0.2128,75910.86,
1991,3.598972,4.199761e-04,0.2226,75914.28,
1992,3.495272,4.198010e-04,0.2056,75911.33,
1993,3.440600,4.196259e-04,0.2060,75913.09,
1994,3.481594,4.194507e-04,0.2123,75913.59,
1995,3.475852,4.192755e-04,0.2139,75913.86,
1996,3.472432,4.191002e-04,0.1951,75929.11,
1997,3.508719,4.189249e-04,0.2165,75911.13,
1998,3.468078,4.187496e-04,0.2017,75910.91,
1999,3.477553,4.185742e-04,0.2104,75910.24,
2000,3.565401,4.183987e-04,0.2229,75912.32,3.5813
2001,3.630047,4.182233e-04,0.2806,56514.83,
2002,3.622515,4.180477e-04,0.2580,75930.16,
2003,3.674355,4.178722e-04,0.2312,75938.78,
2004,3.640964,4.176966e-04,0.2119,75938.48,
2005,3.648182,4.175209e-04,0.2223,75933.39,
2006,3.653113,4.173453e-04,0.2497,75931.79,
2007,3.666075,4.171695e-04,0.2396,75937.63,
2008,3.597031,4.169938e-04,0.2546,75934.65,
2009,3.629260,4.168180e-04,0.2178,75927.81,
2010,3.578388,4.166421e-04,0.2355,75899.41,
2011,3.549948,4.164662e-04,0.2075,75925.14,
2012,3.616364,4.162903e-04,0.2230,75922.88,
2013,3.572014,4.161143e-04,0.2022,75929.99,
2014,3.636268,4.159383e-04,0.2247,75939.50,
2015,3.606592,4.157623e-04,0.2276,75932.52,
2016,3.584449,4.155862e-04,0.2529,75938.20,
2017,3.600087,4.154100e-04,0.2125,75921.20,
2018,3.636768,4.152339e-04,0.2127,75930.93,
2019,3.636077,4.150576e-04,0.2042,75930.14,
2020,3.592607,4.148814e-04,0.2203,75932.71,
2021,3.588131,4.147051e-04,0.2736,75929.86,
2022,3.643483,4.145288e-04,0.2731,75929.63,
2023,3.591426,4.143524e-04,0.2282,75938.01,
2024,3.585282,4.141760e-04,0.2300,75936.04,
2025,3.617548,4.139995e-04,0.2779,75929.19,
2026,3.577577,4.138230e-04,0.2152,75928.68,
2027,3.515493,4.136465e-04,0.2263,75921.82,
2028,3.611099,4.134699e-04,0.2217,75921.34,
2029,3.572033,4.132933e-04,0.2320,75931.25,
2030,3.566994,4.131166e-04,0.2096,75934.67,
2031,3.583889,4.129400e-04,0.2263,75928.82,
2032,3.567988,4.127632e-04,0.2072,75930.82,
2033,3.600189,4.125864e-04,0.2323,75927.86,
2034,3.533427,4.124096e-04,0.2145,75912.51,
2035,3.538720,4.122328e-04,0.2082,75914.37,
2036,3.496862,4.120559e-04,0.2055,75907.67,
2037,3.481342,4.118790e-04,0.2103,75923.91,
2038,3.501011,4.117020e-04,0.2316,75930.86,
2039,3.480172,4.115250e-04,0.2055,75921.79,
2040,3.468295,4.113480e-04,0.2192,75932.04,
2041,3.455347,4.111709e-04,0.2184,75930.37,
2042,3.427568,4.109938e-04,0.2026,75932.98,
2043,3.481362,4.108166e-04,0.2271,75921.53,
2044,3.435480,4.106394e-04,0.1996,75937.46,
2045,3.460584,4.104622e-04,0.2092,75902.79,
2046,3.460365,4.102849e-04,0.2048,75928.11,
2047,3.609150,4.101076e-04,0.2079,75930.88,
2048,3.640483,4.099303e-04,0.2190,75933.44,
2049,3.638827,4.097529e-04,0.2114,75938.48,
2050,3.599901,4.095754e-04,0.1980,75928.46,
2051,3.586710,4.093980e-04,0.2236,75927.59,
2052,3.620138,4.092205e-04,0.2118,75927.40,
2053,3.617371,4.090430e-04,0.2071,75918.82,
2054,3.574273,4.088654e-04,0.2126,75927.19,
2055,3.615319,4.086878e-04,0.2021,75935.57,
2056,3.680224,4.085101e-04,0.2113,75934.48,
2057,3.632297,4.083324e-04,0.2165,75934.00,
2058,3.648802,4.081547e-04,0.2317,75937.62,
2059,3.580093,4.079770e-04,0.2270,75929.77,
2060,3.602466,4.077992e-04,0.2166,75934.25,
2061,3.614989,4.076213e-04,0.2170,75929.53,
2062,3.614212,4.074435e-04,0.2313,75911.23,
2063,3.600954,4.072656e-04,0.1958,75918.68,
2064,3.660601,4.070876e-04,0.2714,75926.63,
2065,3.581154,4.069096e-04,0.2718,75927.53,
2066,3.693385,4.067316e-04,0.2521,75923.73,
2067,3.590623,4.065536e-04,0.2518,75928.63,
2068,3.644471,4.063755e-04,0.2556,75933.48,
2069,3.611780,4.061974e-04,0.2488,75934.16,
2070,3.547168,4.060192e-04,0.2304,75936.66,
2071,3.560966,4.058410e-04,0.2278,75936.03,
2072,3.653135,4.056628e-04,0.2712,75931.91,
2073,3.577396,4.054845e-04,0.2536,75931.82,
2074,3.577443,4.053062e-04,0.2305,75926.43,
2075,3.561796,4.051279e-04,0.2199,75917.90,
2076,3.592554,4.049495e-04,0.2327,75930.28,
2077,3.527107,4.047711e-04,0.2242,75926.30,
2078,3.529360,4.045926e-04,0.2094,75924.71,
2079,3.561129,4.044142e-04,0.2030,75926.62,
2080,3.582127,4.042356e-04,0.2159,75925.11,
2081,3.578369,4.040571e-04,0.2110,75928.39,
2082,3.616733,4.038785e-04,0.2729,75922.73,
2083,3.492610,4.036999e-04,0.2332,75923.23,
2084,3.420516,4.035212e-04,0.2200,75907.52,
2085,3.524739,4.033425e-04,0.2360,75906.24,
2086,3.441412,4.031638e-04,0.2521,75900.98,
2087,3.503798,4.029851e-04,0.2108,75907.20,
2088,3.396443,4.028063e-04,0.2112,75910.07,
2089,3.458769,4.026274e-04,0.2119,75917.01,
2090,3.448685,4.024486e-04,0.2198,75913.83,
2091,3.464569,4.022697e-04,0.2187,75931.08,
2092,3.479945,4.020907e-04,0.2167,75934.63,
2093,3.587555,4.019118e-04,0.2201,75924.88,
2094,3.666135,4.017328e-04,0.2149,75926.61,
